Farmer_ID,Farmer_Name,Village,District,State,Latitude,Longitude,Crop,Waste_Type,Waste_Weight_KG,Available_Date,Pickup_Time,Road_Access,Vehicle_Access,Moisture
FRM01353,Hariom Maurya,Koraon,Prayagraj,Uttar Pradesh,25.226163,82.029196,Paddy,Straw,1741.0,2026-08-23,Morning,Yes,Pickup Van,19.7
FRM01354,Dinesh Mallah,Khurja,Bulandshahr,Uttar Pradesh,28.365868,77.999068,Paddy,Straw,1553.5,2026-08-16,Morning,No,Tractor,24.7
FRM01355,Ramesh Soni,Mawana,Meerut,Uttar Pradesh,29.10646,77.417459,Maize,Residue,366.6,2026-07-31,Evening,Yes,Pickup Van,9.1
FRM01356,Harish Singh,Shamli,Muzaffarnagar,Uttar Pradesh,29.61497,77.802087,Mustard,Stalk,567.6,2026-08-09,Morning,Yes,Mini Truck,15.1
FRM01357,Girish Prajapati,Chiraigaon,Varanasi,Uttar Pradesh,25.339211,82.77157,Cotton,Stalk,294.6,2026-08-05,Afternoon,Yes,Tractor,11.1
FRM01358,Ramnarayan Prajapati,Saidabad,Prayagraj,Uttar Pradesh,25.241608,81.866094,Bajra,Residue,458.0,2026-08-10,Evening,No,Tractor,18.5
FRM01359,Pradeep Garg,Hapur,Meerut,Uttar Pradesh,29.037394,77.745984,Maize,Residue,1444.5,2026-07-30,Morning,Yes,Tractor,19.0
FRM01360,Satish Joshi,Sikandrabad,Bulandshahr,Uttar Pradesh,28.602484,77.751272,Bajra,Residue,1118.7,2026-07-30,Morning,Yes,Mini Truck,13.5
FRM01361,Girish Mittal,Danpur,Bulandshahr,Uttar Pradesh,28.377908,77.582399,Paddy,Straw,685.1,2026-07-29,Morning,No,Tractor,17.4
FRM01362,Shyamlal Goyal,Goindwal,Amritsar,Punjab,31.718275,74.538431,Paddy,Straw,1089.5,2026-08-07,Morning,Yes,Mini Truck,13.2
FRM01363,Devendra Kumhar,Bahjoi,Sambhal,Uttar Pradesh,28.629658,78.792345,Wheat,Straw,186.2,2026-08-21,Afternoon,Yes,Bullock Cart,13.7
FRM01364,Dharmendra Lohar,Danpur,Bulandshahr,Uttar Pradesh,28.175308,77.673283,Wheat,Straw,495.6,2026-07-27,Morning,Yes,Tractor,11.0
FRM01365,Virendra Pathak,Ghatampur,Kanpur,Uttar Pradesh,26.218568,80.292274,Paddy,Straw,1332.7,2026-07-29,Evening,No,Bullock Cart,21.9
FRM01366,Chandrabhan Sharma,Fatehpur Sikri,Agra,Uttar Pradesh,27.471992,78.060743,Paddy,Straw,782.9,2026-08-17,Morning,Yes,Tractor,20.4
FRM01367,Brijlal Thakur,Purqazi,Muzaffarnagar,Uttar Pradesh,29.247395,77.628646,Sugarcane,Bagasse,1160.1,2026-08-05,Evening,Yes,Pickup Van,17.7
FRM01368,Anil Pathak,Pakwara,Moradabad,Uttar Pradesh,28.758246,78.873773,Wheat,Straw,262.6,2026-08-18,Morning,Yes,Tractor,22.2
FRM01369,Surendra Mishra,Titoli,Rohtak,Haryana,28.755294,76.424891,Wheat,Straw,1001.4,2026-08-21,Morning,No,Bullock Cart,13.9
FRM01370,Narendra Tripathi,Mat,Mathura,Uttar Pradesh,27.628282,77.8588,Maize,Residue,1029.6,2026-07-31,Afternoon,Yes,Pickup Van,9.6
FRM01371,Bharat Srivastava,Barsana,Mathura,Uttar Pradesh,27.723895,77.806028,Paddy,Straw,1747.9,2026-07-26,Evening,Yes,Tractor,10.5
FRM01372,Lokesh Tiwari,Jagner,Agra,Uttar Pradesh,27.056582,77.721749,Wheat,Straw,1542.4,2026-07-28,Evening,Yes,Mini Truck,10.4
FRM01373,Ramkumar Kumhar,Aonla,Bareilly,Uttar Pradesh,28.634748,79.502476,Sugarcane,Bagasse,1529.1,2026-08-23,Evening,Yes,Bullock Cart,19.2
FRM01374,Bankey Agarwal,Marhara,Etah,Uttar Pradesh,27.58688,78.785396,Wheat,Straw,774.0,2026-08-15,Morning,Yes,Pickup Van,17.1
FRM01375,Giridhar Chauhan,Kurawali,Mainpuri,Uttar Pradesh,27.438059,79.171175,Paddy,Straw,344.2,2026-08-11,Evening,Yes,Mini Truck,8.4
FRM01376,Harish Khandelwal,Sikandra Rao,Hathras,Uttar Pradesh,27.497205,78.002243,Paddy,Straw,658.7,2026-08-20,Evening,Yes,Pickup Van,10.2
FRM01377,Devendra Singh,Aonla,Bareilly,Uttar Pradesh,28.459878,79.077656,Maize,Residue,400.5,2026-08-13,Afternoon,Yes,Mini Truck,19.3
FRM01378,Giridhar Verma,Karhal,Mainpuri,Uttar Pradesh,27.257042,79.1801,Wheat,Straw,934.1,2026-08-04,Evening,Yes,Tractor,14.1
FRM01379,Yogendra Nishad,Sardhana,Meerut,Uttar Pradesh,29.249415,77.481869,Paddy,Straw,971.0,2026-07-28,Afternoon,Yes,Mini Truck,8.9
FRM01380,Brijesh Saxena,Purqazi,Muzaffarnagar,Uttar Pradesh,29.594743,77.918922,Maize,Residue,1449.6,2026-08-21,Evening,Yes,Tractor,15.3
FRM01381,Brijlal Saxena,Baragaon,Varanasi,Uttar Pradesh,25.407173,82.941749,Wheat,Straw,1748.5,2026-08-15,Evening,Yes,Tractor,22.1
FRM01382,Hariom Agarwal,Sonkh,Mathura,Uttar Pradesh,27.522506,77.685325,Mustard,Stalk,465.0,2026-08-23,Evening,Yes,Mini Truck,16.4
FRM01383,Pappu Dwivedi,Chail,Prayagraj,Uttar Pradesh,25.251862,82.039997,Wheat,Straw,936.6,2026-08-01,Afternoon,Yes,Tractor,10.9
FRM01384,Hariom Sahu,Bilhaur,Kanpur,Uttar Pradesh,26.509976,80.332931,Maize,Residue,1216.2,2026-07-26,Morning,Yes,Bullock Cart,16.7
FRM01385,Girish Maurya,Pipraich,Gorakhpur,Uttar Pradesh,26.923501,83.492145,Sugarcane,Bagasse,1020.5,2026-07-25,Evening,Yes,Pickup Van,8.7
FRM01386,Vinod Chauhan,Kheragarh,Agra,Uttar Pradesh,27.319203,78.123272,Sugarcane,Bagasse,632.3,2026-08-08,Morning,Yes,Mini Truck,8.7
FRM01387,Pramod Shukla,Shamshabad,Agra,Uttar Pradesh,27.018557,78.196543,Sugarcane,Bagasse,639.1,2026-07-28,Evening,Yes,Tractor,14.8
FRM01388,Ramkumar Jain,Titron,Saharanpur,Uttar Pradesh,30.158627,77.313809,Wheat,Straw,944.5,2026-07-25,Morning,Yes,Tractor,12.3
FRM01389,Rakesh Mishra,Karhal,Mainpuri,Uttar Pradesh,27.269816,78.814548,Maize,Residue,1387.2,2026-08-02,Afternoon,Yes,Mini Truck,15.5
FRM01390,Mukesh Soni,Behat,Saharanpur,Uttar Pradesh,30.104504,77.604131,Cotton,Stalk,622.5,2026-08-02,Afternoon,Yes,Tractor,8.5
FRM01391,Vijay Sonar,Jungle Kaudia,Gorakhpur,Uttar Pradesh,26.772001,83.017265,Sugarcane,Bagasse,1125.6,2026-08-23,Afternoon,Yes,Pickup Van,15.9
FRM01392,Brijlal Gupta,Daurala,Meerut,Uttar Pradesh,29.013536,77.454606,Maize,Residue,1301.1,2026-08-02,Evening,Yes,Tractor,18.7
FRM01393,Yogesh Lohar,Nanauta,Saharanpur,Uttar Pradesh,30.040217,77.681611,Sugarcane,Bagasse,1673.3,2026-08-20,Evening,Yes,Bullock Cart,13.1
FRM01394,Ravi Pandey,Chiraigaon,Varanasi,Uttar Pradesh,25.175423,82.980314,Paddy,Straw,1144.5,2026-08-20,Afternoon,Yes,Mini Truck,19.6
FRM01395,Kailash Rastogi,Chinhat,Lucknow,Uttar Pradesh,26.770694,81.015794,Sugarcane,Bagasse,1919.3,2026-08-12,Afternoon,Yes,Pickup Van,16.2
FRM01396,Ramesh Gupta,Manak Nagar,Lucknow,Uttar Pradesh,26.930248,81.279724,Cotton,Stalk,754.6,2026-08-23,Morning,No,Bullock Cart,17.9
FRM01397,Dharmendra Bind,Dibai,Bulandshahr,Uttar Pradesh,28.483317,77.801922,Mustard,Stalk,960.2,2026-07-31,Afternoon,Yes,Mini Truck,10.4
FRM01398,Dharmendra Bind,Sikandra Rao,Hathras,Uttar Pradesh,27.69704,78.132836,Cotton,Stalk,825.2,2026-08-15,Evening,Yes,Pickup Van,18.7
FRM01399,Lokesh Mishra,Payal,Ludhiana,Punjab,30.945547,75.717772,Sugarcane,Bagasse,1312.3,2026-08-18,Evening,Yes,Tractor,23.0
FRM01400,Dinesh Bind,Goindwal,Amritsar,Punjab,31.909747,74.806134,Sugarcane,Bagasse,1299.0,2026-08-15,Evening,Yes,Pickup Van,12.9
FRM01401,Vinod Vishwakarma,Sanghi,Rohtak,Haryana,28.979263,76.540919,Paddy,Straw,392.4,2026-08-22,Afternoon,Yes,Pickup Van,24.1
FRM01402,Ramnarayan Mishra,Sarangpur,Rajgarh,Madhya Pradesh,24.154976,76.609064,Sugarcane,Bagasse,404.9,2026-08-11,Morning,Yes,Tractor,8.4
FRM01403,Dharmendra Nishad,Kheriya,Firozabad,Uttar Pradesh,27.193619,78.468855,Paddy,Straw,1153.1,2026-08-14,Evening,Yes,Tractor,9.6
FRM01404,Ramnarayan Baghel,Shahabad,Moradabad,Uttar Pradesh,28.57742,78.606558,Cotton,Stalk,715.7,2026-08-08,Evening,No,Bullock Cart,16.6
FRM01405,Mahesh Nishad,Thakurdwara,Moradabad,Uttar Pradesh,28.888022,78.789367,Wheat,Straw,368.1,2026-07-27,Evening,Yes,Tractor,23.4
FRM01406,Phool Lodhi,Sunti,Panipat,Haryana,29.332276,76.890488,Cotton,Stalk,989.3,2026-08-01,Afternoon,Yes,Tractor,17.4
FRM01407,Satish Patel,Pharenda,Gorakhpur,Uttar Pradesh,26.946078,83.146085,Paddy,Straw,1224.0,2026-08-23,Afternoon,Yes,Tractor,23.0
FRM01408,Mukesh Pandey,Fatehganj,Bareilly,Uttar Pradesh,28.368326,79.587278,Wheat,Straw,641.4,2026-07-29,Morning,Yes,Tractor,16.7
FRM01409,Omprakash Kewat,Meerganj,Bareilly,Uttar Pradesh,28.236173,79.35848,Wheat,Straw,1161.4,2026-08-12,Morning,Yes,Mini Truck,8.0
FRM01410,Suresh Kumhar,Kithor,Meerut,Uttar Pradesh,29.191424,77.761039,Wheat,Straw,430.0,2026-08-10,Afternoon,No,Tractor,24.8
FRM01411,Jagram Srivastava,Shikohabad,Firozabad,Uttar Pradesh,27.200577,78.421724,Sugarcane,Bagasse,1586.4,2026-08-05,Evening,Yes,Mini Truck,20.3
FRM01412,Fullu Dwivedi,Morena,Gwalior,Madhya Pradesh,26.411982,77.984519,Wheat,Straw,1029.0,2026-07-25,Afternoon,Yes,Tractor,14.9
FRM01413,Satish Pandey,Deoband,Saharanpur,Uttar Pradesh,29.766133,77.53197,Mustard,Stalk,424.3,2026-08-18,Afternoon,Yes,Tractor,24.3
FRM01414,Dinesh Agrawal,Alamnagar,Lucknow,Uttar Pradesh,26.787907,80.776175,Wheat,Straw,1713.5,2026-08-17,Afternoon,Yes,Bullock Cart,16.0
FRM01415,Pappu Prajapati,Bhadohi,Varanasi,Uttar Pradesh,25.234868,82.718214,Maize,Residue,982.7,2026-08-23,Evening,Yes,Mini Truck,17.3
FRM01416,Kamlesh Patel,Dhanipur,Aligarh,Uttar Pradesh,27.87191,78.275555,Sugarcane,Bagasse,1992.0,2026-08-20,Afternoon,Yes,Bullock Cart,21.4
FRM01417,Anil Kewat,Sahnewal,Ludhiana,Punjab,30.635555,75.778523,Cotton,Stalk,1106.7,2026-08-12,Afternoon,Yes,Mini Truck,19.9
FRM01418,Rajkumar Yadav,Mirganj,Bareilly,Uttar Pradesh,28.520837,79.52843,Bajra,Residue,983.9,2026-07-28,Evening,Yes,Mini Truck,8.8
FRM01419,Phool Prajapati,Sadabad,Hathras,Uttar Pradesh,27.624729,78.029408,Paddy,Straw,325.8,2026-07-26,Morning,No,Bullock Cart,19.6
FRM01420,Umesh Nishad,Hathwant,Firozabad,Uttar Pradesh,27.187994,78.500391,Bajra,Residue,812.4,2026-08-12,Afternoon,Yes,Mini Truck,9.7
FRM01421,Umesh Patel,Mat,Mathura,Uttar Pradesh,27.744989,77.713337,Wheat,Straw,401.4,2026-08-12,Afternoon,Yes,Tractor,17.0
FRM01422,Anil Rastogi,Bilari,Moradabad,Uttar Pradesh,28.994207,78.588923,Sugarcane,Bagasse,385.0,2026-08-02,Morning,Yes,Pickup Van,21.4
FRM01423,Narendra Lohar,Gosainganj,Lucknow,Uttar Pradesh,26.598133,81.231063,Sugarcane,Bagasse,349.6,2026-08-03,Afternoon,No,Tractor,15.7
FRM01424,Omprakash Saxena,Sonkh,Mathura,Uttar Pradesh,27.727328,77.926584,Wheat,Straw,898.2,2026-07-29,Evening,Yes,Mini Truck,14.5
FRM01425,Lokesh Shukla,Mat,Mathura,Uttar Pradesh,27.366825,77.769236,Wheat,Straw,1861.9,2026-08-23,Evening,Yes,Pickup Van,8.2
FRM01426,Satish Gupta,Gangiri,Aligarh,Uttar Pradesh,28.021896,78.357135,Wheat,Straw,1780.5,2026-08-09,Afternoon,Yes,Pickup Van,19.8
FRM01427,Umesh Yadav,Baheri,Bareilly,Uttar Pradesh,28.466244,79.506048,Paddy,Straw,1657.2,2026-08-20,Afternoon,Yes,Mini Truck,22.5
FRM01428,Bhola Mishra,Vrindavan,Mathura,Uttar Pradesh,27.671549,77.551022,Sugarcane,Bagasse,1177.7,2026-08-16,Afternoon,No,Tractor,14.7
FRM01429,Kamlesh Kashyap,Atrauli,Aligarh,Uttar Pradesh,27.609045,78.193684,Bajra,Residue,400.5,2026-08-16,Afternoon,No,Bullock Cart,10.3
FRM01430,Bhola Maheshwari,Etmadpur,Agra,Uttar Pradesh,27.408323,78.088985,Maize,Residue,1338.3,2026-08-07,Afternoon,Yes,Pickup Van,13.8
FRM01431,Kailash Dubey,Arajiline,Varanasi,Uttar Pradesh,25.137333,83.018734,Wheat,Straw,639.7,2026-08-03,Morning,Yes,Mini Truck,16.7
FRM01432,Mukesh Goyal,Sachendi,Kanpur,Uttar Pradesh,26.587023,80.200926,Paddy,Straw,1281.3,2026-08-03,Evening,Yes,Mini Truck,15.3
FRM01433,Jagram Mishra,Gangiri,Aligarh,Uttar Pradesh,28.054004,78.315851,Wheat,Straw,1143.9,2026-08-17,Afternoon,Yes,Mini Truck,21.0
FRM01434,Bhola Prajapati,Chinhat,Lucknow,Uttar Pradesh,27.031107,80.814282,Wheat,Straw,692.9,2026-08-17,Morning,Yes,Tractor,18.9
FRM01435,Sanjay Sharma,Kashi Vidyapeeth,Varanasi,Uttar Pradesh,25.170764,82.634096,Wheat,Straw,173.3,2026-08-19,Morning,No,Tractor,17.2
FRM01436,Satish Dubey,Pilkhuwa,Meerut,Uttar Pradesh,28.955621,77.57812,Cotton,Stalk,972.1,2026-08-17,Evening,Yes,Tractor,11.9
FRM01437,Yogesh Maurya,Deoband,Saharanpur,Uttar Pradesh,29.98992,77.715394,Mustard,Stalk,876.9,2026-08-17,Morning,Yes,Pickup Van,21.4
FRM01438,Jitendra Joshi,Shivrajpur,Kanpur,Uttar Pradesh,26.551031,80.17807,Wheat,Straw,620.6,2026-08-05,Afternoon,Yes,Tractor,19.4
FRM01439,Kailash Khandelwal,Madanpur,Firozabad,Uttar Pradesh,27.297442,78.264157,Cotton,Stalk,339.2,2026-08-11,Morning,Yes,Mini Truck,20.0
FRM01440,Surendra Sonar,Amroha,Moradabad,Uttar Pradesh,28.852025,79.008451,Sugarcane,Bagasse,1932.6,2026-08-02,Evening,Yes,Pickup Van,16.7
FRM01441,Pappu Baghel,Bakshi Ka Talab,Lucknow,Uttar Pradesh,26.615042,80.80658,Mustard,Stalk,787.9,2026-08-03,Afternoon,Yes,Pickup Van,18.2
FRM01442,Brijlal Dwivedi,Shamshabad,Agra,Uttar Pradesh,27.338295,77.752565,Wheat,Straw,217.4,2026-08-17,Evening,Yes,Bullock Cart,9.5
FRM01443,Lokesh Shah,Akrabad,Aligarh,Uttar Pradesh,27.977065,78.175222,Cotton,Stalk,751.6,2026-08-01,Morning,Yes,Tractor,10.8
FRM01444,Yogendra Joshi,Garautha,Jhansi,Uttar Pradesh,25.273854,78.568534,Bajra,Residue,723.2,2026-08-10,Evening,No,Bullock Cart,24.7
FRM01445,Umesh Tiwari,Atrauli,Aligarh,Uttar Pradesh,28.130643,78.310158,Paddy,Straw,481.2,2026-07-27,Evening,Yes,Mini Truck,8.0
FRM01446,Ganesh Saxena,Mat,Mathura,Uttar Pradesh,27.822293,77.736202,Cotton,Stalk,713.9,2026-08-09,Evening,Yes,Tractor,21.6
FRM01447,Ganesh Sonar,Atrauli,Aligarh,Uttar Pradesh,27.839833,78.139583,Mustard,Stalk,311.7,2026-08-23,Afternoon,No,Bullock Cart,17.4
FRM01448,Ravindra Rastogi,Cholapur,Varanasi,Uttar Pradesh,25.537101,83.041223,Maize,Residue,1173.0,2026-07-29,Morning,Yes,Mini Truck,17.4
FRM01449,Jagram Bajpai,Sirsaganj,Firozabad,Uttar Pradesh,27.167404,78.363448,Maize,Residue,1492.4,2026-08-18,Afternoon,No,Tractor,15.8
FRM01450,Umesh Kashyap,Machhiwara,Ludhiana,Punjab,31.155681,75.778944,Mustard,Stalk,398.3,2026-07-26,Afternoon,Yes,Pickup Van,23.3
FRM01451,Sunil Pandey,Kairana,Muzaffarnagar,Uttar Pradesh,29.340872,77.813453,Cotton,Stalk,874.5,2026-08-01,Afternoon,Yes,Mini Truck,23.2
FRM01452,Ravi Prajapati,Aonla,Bareilly,Uttar Pradesh,28.334162,79.706148,Sugarcane,Bagasse,325.6,2026-08-18,Morning,Yes,Mini Truck,21.1
FRM01453,Yogendra Mallah,Bijauli,Aligarh,Uttar Pradesh,27.676071,78.039554,Wheat,Straw,868.6,2026-07-25,Evening,Yes,Mini Truck,15.8
FRM01454,Badri Gupta,Raza Nagar,Sambhal,Uttar Pradesh,28.456021,78.512741,Maize,Residue,201.7,2026-08-19,Evening,Yes,Tractor,8.5
FRM01455,Badri Soni,Chauri Chaura,Gorakhpur,Uttar Pradesh,26.795268,83.346928,Wheat,Straw,191.2,2026-08-07,Evening,No,Tractor,9.5
FRM01456,Dinesh Lodhi,Chiraigaon,Varanasi,Uttar Pradesh,25.193688,83.090055,Sugarcane,Bagasse,309.9,2026-08-22,Evening,Yes,Tractor,24.0
FRM01457,Naresh Bind,Mirganj,Bareilly,Uttar Pradesh,28.537557,79.586141,Cotton,Stalk,838.1,2026-08-03,Afternoon,Yes,Pickup Van,10.3
FRM01458,Manish Baghel,Kanth,Moradabad,Uttar Pradesh,28.951143,78.582415,Paddy,Straw,1340.4,2026-07-29,Afternoon,Yes,Tractor,14.8
FRM01459,Devendra Sharma,Sarsawa,Saharanpur,Uttar Pradesh,29.781834,77.4317,Maize,Residue,613.0,2026-07-28,Evening,Yes,Tractor,23.6
FRM01460,Ramlal Yadav,Nanauta,Saharanpur,Uttar Pradesh,29.987165,77.443799,Paddy,Straw,1551.3,2026-08-20,Morning,Yes,Tractor,14.2
FRM01461,Fullu Prajapati,Govardhan,Mathura,Uttar Pradesh,27.636821,77.566645,Sugarcane,Bagasse,659.2,2026-08-21,Afternoon,No,Bullock Cart,10.3
FRM01462,Sanjay Mishra,Koraon,Prayagraj,Uttar Pradesh,25.422798,81.91446,Sugarcane,Bagasse,1907.0,2026-07-30,Morning,Yes,Pickup Van,21.9
FRM01463,Yogendra Shah,Akrabad,Aligarh,Uttar Pradesh,27.745219,78.172054,Mustard,Stalk,815.4,2026-08-09,Morning,Yes,Tractor,14.3
FRM01464,Sunil Shukla,Shahabad,Moradabad,Uttar Pradesh,28.911317,78.749061,Wheat,Straw,151.9,2026-08-08,Morning,No,Bullock Cart,11.0
FRM01465,Deepak Gupta,Gosainganj,Lucknow,Uttar Pradesh,26.845658,80.879009,Wheat,Straw,1661.3,2026-07-26,Evening,Yes,Tractor,21.5
FRM01466,Anil Prajapati,Tundla,Firozabad,Uttar Pradesh,27.002031,78.290895,Bajra,Residue,382.1,2026-08-14,Morning,No,Bullock Cart,19.9
FRM01467,Harish Verma,Sikandrabad,Bulandshahr,Uttar Pradesh,28.373076,77.747511,Maize,Residue,830.7,2026-08-11,Evening,Yes,Pickup Van,15.0
FRM01468,Arvind Tripathi,Soraon,Prayagraj,Uttar Pradesh,25.394788,82.068659,Wheat,Straw,1505.5,2026-08-19,Evening,Yes,Tractor,24.3
FRM01469,Shivkumar Shukla,Bhongaon,Mainpuri,Uttar Pradesh,27.258476,78.958809,Paddy,Straw,731.7,2026-08-18,Evening,Yes,Mini Truck,10.6
FRM01470,Virendra Yadav,Sonkh,Mathura,Uttar Pradesh,27.586966,77.597842,Wheat,Straw,1119.4,2026-08-01,Afternoon,No,Tractor,23.0
FRM01471,Giridhar Bind,Aonla,Bareilly,Uttar Pradesh,28.330807,79.679005,Maize,Residue,726.9,2026-08-01,Evening,No,Bullock Cart,18.0
FRM01472,Ajay Garg,Sachendi,Kanpur,Uttar Pradesh,26.390368,80.462828,Wheat,Straw,405.1,2026-08-04,Morning,Yes,Mini Truck,8.8
FRM01473,Mahesh Bind,Sonkh,Mathura,Uttar Pradesh,27.337125,77.861141,Paddy,Straw,1737.5,2026-08-12,Morning,Yes,Tractor,10.7
FRM01474,Ganesh Pandey,Meham,Rohtak,Haryana,28.986022,76.542822,Sugarcane,Bagasse,1489.7,2026-08-15,Evening,Yes,Tractor,20.4
FRM01475,Rajesh Bansal,Vidhnu,Kanpur,Uttar Pradesh,26.251957,80.322552,Bajra,Residue,121.0,2026-08-03,Evening,No,Bullock Cart,13.6
FRM01476,Rajkumar Kumar,Shahabad,Moradabad,Uttar Pradesh,28.857483,78.806742,Wheat,Straw,582.5,2026-08-23,Afternoon,No,Tractor,21.9
FRM01477,Bankey Mittal,Narayan Patti,Sambhal,Uttar Pradesh,28.545938,78.500783,Maize,Residue,1360.1,2026-07-26,Morning,Yes,Mini Truck,14.1
FRM01478,Pradeep Soni,Dighal,Rohtak,Haryana,28.948828,76.635457,Mustard,Stalk,937.5,2026-08-05,Evening,Yes,Mini Truck,23.4
FRM01479,Yogendra Yadav,Gunnaur,Sambhal,Uttar Pradesh,28.513742,78.682912,Bajra,Residue,641.5,2026-08-16,Morning,No,Bullock Cart,21.0
FRM01480,Ravi Bansal,Bhagwatipur,Rohtak,Haryana,28.852268,76.445402,Cotton,Stalk,1104.8,2026-08-20,Morning,Yes,Bullock Cart,19.3
FRM01481,Bharat Kashyap,Phulpur,Prayagraj,Uttar Pradesh,25.773982,81.781424,Paddy,Straw,1635.6,2026-08-02,Afternoon,Yes,Tractor,10.0
FRM01482,Rajkumar Bind,Raya,Mathura,Uttar Pradesh,27.477969,77.739799,Cotton,Stalk,1100.8,2026-08-14,Afternoon,No,Bullock Cart,24.2
FRM01483,Devendra Vishwakarma,Shergarh,Bareilly,Uttar Pradesh,28.376352,79.281234,Cotton,Stalk,474.5,2026-08-06,Morning,Yes,Mini Truck,8.8
FRM01484,Arvind Dwivedi,Payal,Ludhiana,Punjab,30.940272,75.860527,Wheat,Straw,1840.9,2026-07-26,Morning,Yes,Pickup Van,22.0
FRM01485,Ravi Agarwal,Barsana,Mathura,Uttar Pradesh,27.448658,77.551112,Sugarcane,Bagasse,1480.5,2026-08-22,Morning,Yes,Mini Truck,10.1
FRM01486,Santosh Soni,Campierganj,Gorakhpur,Uttar Pradesh,26.949332,83.328742,Paddy,Straw,828.2,2026-08-18,Morning,Yes,Tractor,15.8
FRM01487,Ravindra Yadav,Muzaffarabad,Saharanpur,Uttar Pradesh,30.200624,77.562183,Wheat,Straw,390.5,2026-08-03,Morning,Yes,Tractor,14.6
FRM01488,Surendra Sharma,Handia,Prayagraj,Uttar Pradesh,25.298124,81.624797,Paddy,Straw,554.1,2026-07-28,Morning,Yes,Pickup Van,13.6
FRM01489,Sanjay Kumar,Moth,Jhansi,Uttar Pradesh,25.709191,78.359155,Wheat,Straw,160.4,2026-08-11,Evening,No,Bullock Cart,21.0
FRM01490,Giridhar Lodhi,Dhanipur,Aligarh,Uttar Pradesh,27.959091,78.044847,Sugarcane,Bagasse,1650.8,2026-07-25,Afternoon,Yes,Tractor,18.5
FRM01491,Pramod Agarwal,Fatehpur,Saharanpur,Uttar Pradesh,30.15152,77.365811,Sugarcane,Bagasse,1757.3,2026-07-27,Morning,Yes,Mini Truck,22.6
FRM01492,Deepak Lodhi,Iglas,Aligarh,Uttar Pradesh,27.913345,78.348469,Maize,Residue,1338.6,2026-08-05,Afternoon,Yes,Tractor,10.4
FRM01493,Ramkumar Kashyap,Raza Nagar,Sambhal,Uttar Pradesh,28.56348,78.508454,Paddy,Straw,1481.8,2026-08-01,Evening,Yes,Tractor,22.3
FRM01494,Fullu Nishad,Shahabad,Moradabad,Uttar Pradesh,28.962698,78.993265,Maize,Residue,339.3,2026-08-23,Evening,No,Bullock Cart,14.0
FRM01495,Ramlal Sonar,Dibai,Bulandshahr,Uttar Pradesh,28.331539,77.671275,Paddy,Straw,379.3,2026-08-11,Afternoon,Yes,Mini Truck,15.4
FRM01496,Phool Chauhan,Raza Nagar,Sambhal,Uttar Pradesh,28.458853,78.510898,Paddy,Straw,1305.2,2026-08-10,Morning,Yes,Pickup Van,14.5
FRM01497,Dharmendra Shukla,Sanoli,Panipat,Haryana,29.137674,76.997512,Mustard,Stalk,160.5,2026-08-13,Morning,Yes,Mini Truck,24.6
FRM01498,Bharat Kumhar,Bhongaon,Mainpuri,Uttar Pradesh,27.216615,79.062699,Bajra,Residue,251.9,2026-08-09,Morning,Yes,Tractor,20.3
FRM01499,Shyamlal Mallah,Budhana,Muzaffarnagar,Uttar Pradesh,29.56626,77.696312,Paddy,Straw,341.9,2026-08-02,Evening,Yes,Tractor,12.7
FRM01500,Rajesh Bajpai,Marhara,Etah,Uttar Pradesh,27.748454,78.610437,Cotton,Stalk,840.4,2026-08-17,Morning,Yes,Mini Truck,20.5
FRM01501,Girish Garg,Sanghi,Rohtak,Haryana,28.866184,76.523741,Paddy,Straw,902.3,2026-08-23,Morning,Yes,Tractor,14.1
FRM01502,Jagram Yadav,Machhara,Meerut,Uttar Pradesh,29.255713,77.505449,Paddy,Straw,736.7,2026-08-02,Afternoon,Yes,Mini Truck,8.8
FRM01503,Dinesh Bansal,Titron,Saharanpur,Uttar Pradesh,30.006713,77.406377,Sugarcane,Bagasse,905.0,2026-07-28,Evening,Yes,Tractor,23.4
FRM01504,Mahesh Srivastava,Nandgaon,Mathura,Uttar Pradesh,27.61664,77.874734,Cotton,Stalk,994.3,2026-07-27,Afternoon,Yes,Pickup Van,24.6
FRM01505,Santosh Chaudhary,Jungle Kaudia,Gorakhpur,Uttar Pradesh,26.895539,83.334719,Wheat,Straw,1708.0,2026-08-20,Afternoon,Yes,Tractor,20.6
FRM01506,Lalit Rai,Pipraich,Gorakhpur,Uttar Pradesh,26.803409,83.245443,Wheat,Straw,175.9,2026-08-06,Evening,No,Bullock Cart,8.9
FRM01507,Kailash Dwivedi,Shivrajpur,Kanpur,Uttar Pradesh,26.219348,80.539932,Paddy,Straw,1019.4,2026-08-05,Morning,Yes,Tractor,14.7
FRM01508,Umesh Srivastava,Jansath,Muzaffarnagar,Uttar Pradesh,29.382846,77.781403,Cotton,Stalk,307.4,2026-08-07,Afternoon,Yes,Mini Truck,11.8
FRM01509,Brijesh Goyal,Bakshi Ka Talab,Lucknow,Uttar Pradesh,26.940731,81.045674,Wheat,Straw,1692.9,2026-07-29,Afternoon,Yes,Mini Truck,9.5
FRM01510,Shyamlal Nishad,Sarsawa,Saharanpur,Uttar Pradesh,29.79393,77.291428,Cotton,Stalk,211.6,2026-08-10,Evening,No,Tractor,16.7
FRM01511,Ganesh Jain,Jagraon,Ludhiana,Punjab,30.647847,75.6873,Maize,Residue,1402.4,2026-08-01,Evening,Yes,Pickup Van,10.5
